"createdAt","nameWithOwner","stargazerCount","description","repositoryTopics_list","primaryLanguage","languages_list","diskUsage","relatedTopics_list"
"2019-05-27T09:57:50Z","AgrMayank/AR-With-Unity",11,"Getting started with Augmented Reality using Unity","[""augmented-reality"",""ar"",""unity"",""unity3d"",""sdk"",""list"",""vuforia"",""wikitude"",""kudan"",""8thwall"",""android"",""ios"",""hololens"",""mixed-reality"",""magicleap"",""arkit"",""arcore""]","null","null",64,"[""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""game"",""unity3d"",""game-development"",""gamedev"",""game"",""unity"",""game-development"",""gamedev"",""python"",""ocr"",""pytorch"",""speech-recognition"",""sketch"",""java"",""minecraft"",""mod"",""tree"",""stack"",""hacktoberfest"",""hacktoberfest2020"",""gpu"",""cuda"",""ember"",""react-native"",""ios"",""react"",""mobile"",""swift"",""objective-c"",""cocoapods"",""xcode"",""javascript"",""typescript"",""emacs"",""nodejs"",""deno"",""kafka"",""spark"",""java"",""scala"",""big-data"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""kafka"",""spark"",""java"",""scala"",""big-data""]"
"2019-08-21T14:51:31Z","AgrMayank/AidXR",3,"Saving lives through XR!! ","[""unity"",""unity3d"",""accenture-xr-hackathon"",""hackathon"",""hackathon-project"",""aidxr"",""medical"",""medicine"",""medicare"",""health"",""healthcare"",""emergency"",""emergency-medical-services"",""firstaid"",""android"",""ios"",""augmentedreality"",""ar"",""xr"",""augmented-reality""]","C#","[""C#"",""ShaderLab"",""Objective-C++""]",215264,"[""game"",""unity3d"",""game-development"",""gamedev"",""game"",""unity"",""game-development"",""gamedev"",""game-jam"",""game-off"",""hacktoberfest"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""security"",""hacking"",""security-tools"",""pentesting"",""penetration-testing"",""firebase"",""covid-19"",""search"",""coronavirus"",""search-engine"",""vue"",""vuejs"",""vuex"",""vuejs2"",""vue-router"",""firebase"",""covid-19"",""search"",""coronavirus"",""search-engine"",""firebase"",""covid-19"",""search"",""coronavirus"",""search-engine"",""visualization"",""graph"",""data-visualization"",""chart"",""charts"",""react-native"",""ios"",""react"",""mobile"",""swift"",""objective-c"",""cocoapods"",""xcode"",""api"",""http"",""rest-api"",""rest"",""swagger"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode""]"
"2019-07-25T08:17:46Z","AgrMayank/Egg-Jumper-AR",1,"Jump those baskets without breaking the egg!","[""egg"",""jumper"",""ar"",""augmented-reality"",""mobile"",""android"",""ios"",""unity"",""unity3d"",""game"",""game-development"",""augmentedreality""]","C#","[""Objective-C++"",""C#"",""GLSL"",""ShaderLab""]",63256,"[""security"",""dns"",""privacy"",""analytics"",""google"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""flutter"",""dart"",""android"",""ios"",""flutter-apps"",""react-native"",""ios"",""react"",""mobile"",""swift"",""objective-c"",""cocoapods"",""xcode"",""game"",""unity3d"",""game-development"",""gamedev"",""game"",""unity"",""game-development"",""gamedev"",""unity"",""unity3d"",""game-development"",""gamedev"",""game"",""unity"",""unity3d"",""gamedev"",""api"",""http"",""rest-api"",""rest"",""swagger""]"
"2019-06-08T13:04:14Z","AgrMayank/Election-Campaign-AR",1,"Plays related videos on pressing different virtual buttons in AR!!","[""augmented-reality"",""ar"",""unity"",""unity3d"",""android"",""ios"",""campaign"",""election""]","C#","[""C#"",""GLSL"",""ShaderLab"",""HLSL""]",284988,"[""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""game"",""unity3d"",""game-development"",""gamedev"",""game"",""unity"",""game-development"",""gamedev"",""react-native"",""ios"",""react"",""mobile"",""swift"",""objective-c"",""cocoapods"",""xcode"",""youtube"",""downloader"",""python"",""anime"",""download"",""discord"",""bot"",""discord-bot"",""slack"",""chatbot""]"
"2019-05-27T07:33:36Z","AgrMayank/Solar-System-AR",6,"Our whole Solar System in Augmented Reality!","[""augmented-reality"",""vuforia"",""vuforia-sdk"",""unity"",""unity3d"",""android"",""ios"",""c-sharp"",""ar""]","C#","[""C#"",""ShaderLab"",""Objective-C++""]",36767,"[""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""hacktoberfest"",""hacktoberfest2020"",""gpu"",""cuda"",""ember"",""game"",""unity3d"",""game-development"",""gamedev"",""game"",""unity"",""game-development"",""gamedev"",""react-native"",""ios"",""react"",""mobile"",""swift"",""objective-c"",""cocoapods"",""xcode"",""windows"",""powershell"",""xamarin"",""csharp"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest""]"
"2019-09-10T18:17:33Z","AgrMayank/Tri-Netra",4,"An Augmented Reality based information system for Trident Academy of Technology","[""unity"",""unity3d"",""app"",""gps"",""navigation"",""android"",""ios"",""ar"",""augmented-reality"",""augmentedreality"",""3d"",""3d-models"",""arfoundation"",""arcore"",""college"",""college-project"",""project""]","C#","[""C#"",""ShaderLab""]",196759,"[""game"",""unity3d"",""game-development"",""gamedev"",""game"",""unity"",""game-development"",""gamedev"",""flutter"",""dart"",""android"",""ios"",""flutter-apps"",""gis"",""map"",""maps"",""geospatial"",""openstreetmap"",""vim"",""theme"",""neovim"",""dark-theme"",""vim-plugin"",""react-native"",""ios"",""react"",""mobile"",""swift"",""objective-c"",""cocoapods"",""xcode"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""api"",""http"",""rest-api"",""rest"",""swagger"",""opengl"",""graphics"",""webgl"",""vulkan"",""elixir"",""hacktoberfest"",""python"",""erlang"",""elm"",""kafka"",""spark"",""java"",""scala"",""big-data"",""firebase"",""covid-19"",""search"",""coronavirus"",""search-engine"",""minecraft"",""email"",""plugin"",""delphi"",""java"",""python"",""time-series"",""hacktoberfest"",""management"",""slides""]"
"2019-08-05T16:01:32Z","AgrMayank/Watson-AI-in-ARFoundation",8,"Implementation of IBM Watson AI in Augmented Reality!","[""watson-assistant"",""watson-speech"",""watson-text"",""unity"",""arcore"",""watson-sdk"",""arkit"",""unity-sdk"",""phone"",""android"",""ios"",""unity3d"",""ai"",""ml"",""text"",""speech"",""nlp"",""natural-language-processing"",""ibm-cloud"",""ibm-watson""]","C#","[""C#"",""Shell"",""HTML""]",75452,"[""python"",""python3"",""flask"",""asyncio"",""python-3"",""minecraft"",""email"",""plugin"",""delphi"",""java"",""game"",""unity3d"",""game-development"",""gamedev"",""kafka"",""spark"",""java"",""scala"",""big-data"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""javascript"",""validation"",""typescript"",""form"",""forms"",""react-native"",""ios"",""react"",""mobile"",""swift"",""objective-c"",""cocoapods"",""xcode"",""game"",""unity"",""game-development"",""gamedev"",""deep-learning"",""machine-learning"",""neural-network"",""reinforcement-learning"",""artificial-intelligence"",""machine-learning"",""data-science"",""deep-learning"",""classification"",""machine-learning-algorithms"",""editor"",""ocaml"",""steam"",""reasonml"",""torrent"",""python"",""ocr"",""pytorch"",""speech-recognition"",""sketch"",""natural-language-processing"",""bert"",""sentiment-analysis"",""pytorch"",""nlp"",""bert"",""sentiment-analysis"",""pytorch"",""laravel"",""php"",""laravel-package"",""package"",""laravel-5-package"",""python"",""python3"",""flask"",""asyncio"",""python-3""]"
"2018-02-21T01:39:59Z","Ahm7dKhalifa/Augmented-Reality-Unity-Vuforia",1,"Set Of Projects To Apply The Basics of Building AR Applications With Unity And Vuforia. Watch The Projects In The Run Time In My Playlist in Youtube :  https://www.youtube.com/playlist?list=PLnMJYQ3DJlRtyKa_ROQ4_3jfknVl0x_FK","null","C#","[""Java"",""JavaScript"",""Objective-C++"",""Objective-C"",""C"",""C#"",""ShaderLab""]",107260,"null"
"2018-03-01T19:54:11Z","AhmedAfifMonrat/Smart-Briquetting-System",1,"Arctic Hackathon 2017 was arranged in the city of Skelleftea in Sweden, where different teams took a challenge to solve a problem of the society through the technology of Augmented Reality (AR). Our challenge was to provide automation support for the farmers in the briquette industry. Our team developed an application that provides continues monitoring of the machines through multiple sensors and video streaming using the AR technology and finally won the 2nd prize in the competition.","[""php"",""mysql"",""arduino-uno"",""jquery""]","CSS","[""PHP"",""CSS"",""HTML"",""JavaScript""]",17840,"[""language"",""laravel"",""laravel-package"",""package"",""laravel-5-package"",""database"",""postgresql"",""sql"",""sqlite"",""arduino"",""raspberry-pi"",""esp32"",""esp8266"",""bluetooth"",""bootstrap"",""javascript"",""html"",""css""]"
"2019-07-01T04:26:04Z","Ailln/EDITH",3,"🕷️Even Dead, I’m The Hero.","[""edith"",""augmented-reality"",""virtual-reality""]","null","null",1,"[""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest""]"
"2017-04-28T13:02:29Z","Aish05/Locational-AR",7,"The app will provide location information with AR (Augmented Reality)","[""augmented-reality"",""android-ar"",""google-maps-api"",""location-based-services"",""ar-markers""]","Java","[""Java""]",275,"[""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""gis"",""map"",""maps"",""geospatial"",""openstreetmap""]"
"2020-07-06T16:51:41Z","Aishanipach/AR_CardScan",1,"It's a prototype of AR application for android devices to scan a business card and show presentation video related to that company","[""unity"",""vuforia-engine"",""aug"",""augmented-reality""]","null","null",25452,"[""game"",""unity3d"",""game-development"",""gamedev"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode""]"
"2020-11-30T13:59:49Z","Ajibade-Quwiyu/AR-WORKSHOP",2,"AR workshop consist of diﬀerent machines available in an Augmented Reality, the AR App will be given to each student , a markless AR App where each student can bring each machine to their reality to see the parts of the machine with label and also display the animation of explosion of each machine to see each part of the machine well, and the app will consists of Centre Lathe, CNC Lathe, Speed Lathe, Drilling Machine, Milling Machine, and a Robotic Arm.","null","C#","[""C#""]",41018,"null"
"2018-10-08T05:03:57Z","AkaHitsuji/toshi-revamp",1,"A personal shopping assistant powered by Augmented Reality. Submission for Toshiba Retail Challenge 2018. Won first prize.","null","C++","[""C"",""Objective-C++"",""C++"",""Objective-C"",""Shell"",""Python"",""HTML"",""CSS"",""JavaScript"",""C#"",""ShaderLab""]",205177,"null"
"2020-06-22T03:15:34Z","Akash1362000/Ghost-Filter",1,"Scary Ghost Effect for Instagram 👻 built using Spark AR ✨ | Overlay's user's face 😃 with a Ghost Mask 🎭 | Scary noise on mouth opening 😱 | Continuous horror background music 😨 | Live on Instagram and Facebook 😍","[""augmented-reality"",""spark-ar-creators"",""spark-ar"",""ghost"",""filter"",""instagram"",""facebook"",""scary"",""horror""]","null","null",5737,"[""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""web"",""javascript"",""framework"",""frontend"",""webapp"",""blog"",""jekyll"",""gatsby"",""theme"",""static-site-generator"",""java"",""framework"",""library"",""dependency-injection"",""design-patterns"",""api"",""sdk"",""facebook"",""wrapper"",""google"",""api"",""sdk"",""wrapper"",""google""]"
"2016-01-20T15:08:26Z","AlanBridgeman/D-DTabletopWebapp",1,"The idea of this project is to create a web based D&D system that augments the reality of D&D Tabletop games tangents and all. Simply put having tried several tools on the market for this I found none of them feel like the ""real"" experience and give you the freedom to get a whole 1 round done in six hours of sitting around the table. Pace as fast or as slow as your want is I guess the essential idea","null","JavaScript","[""HTML"",""CSS"",""PHP"",""JavaScript""]",215,"null"
"2020-04-13T01:17:29Z","AlanSouza-19/Projeto-Google-Glass",1,"Site de demostração com informações sobre o google glass","null","HTML","[""CSS"",""JavaScript"",""HTML""]",105925,"null"
"2020-05-24T18:25:58Z","Alecg956/wardrobe",1,"Augmented reality iOS applicaiton to virtually try on clothes","null","Swift","[""Swift"",""Ruby""]",216132,"null"
"2016-05-26T06:32:03Z","AlexOuyang/AtomAR",5,"Augmented reality app for chemistry education using OpengGL and OpenCV.","null","C++","[""Shell"",""Makefile"",""HTML"",""CSS"",""JavaScript"",""ApacheConf"",""C"",""C++"",""Objective-C"",""CMake"",""Java"",""GLSL"",""Objective-C++"",""C#""]",141814,"null"
"2019-04-04T15:17:12Z","AlexanderKub/arkit-ml-occlusion",10,"ARKit proof-of-concept project for handle occlusion in augmented reality using a machine learning","null","Swift","[""Ruby"",""Swift""]",497,"null"
"2017-04-05T08:54:30Z","AlexandreLouisnard/augmented-reality-gps-points-android",9,"An Android library that allows to show points with GPS localization on the device camera preview.","null","Java","[""Java""]",530,"null"
"2019-02-22T08:23:53Z","AliShazly/sudoku-py",87,"An augmented reality sudoku solver using OpenCV","[""opencv-python"",""opencv"",""machine-learning""]","Python","[""Python""]",123523,"[""opencv"",""computer-vision"",""object-detection"",""deep-learning"",""tensorflow"",""c"",""cpp"",""java"",""python"",""computer-vision"",""object-detection"",""deep-learning"",""tensorflow"",""data-science"",""deep-learning"",""classification"",""machine-learning-algorithms""]"
"2020-01-21T17:34:08Z","AlignSurgical/AugmentedRealityBiopsy",8,"Augmented Reality Guided Biopsy for Microsoft HoloLens 2","[""unity"",""csharp"",""hololens"",""health"",""surgery"",""augmented-reality""]","C#","[""C#"",""ShaderLab"",""GLSL"",""HLSL"",""HTML"",""PowerShell"",""Python"",""JavaScript"",""CSS""]",159604,"[""game"",""unity3d"",""game-development"",""gamedev"",""dotnet"",""language"",""dotnet-core"",""c-sharp"",""asp-net-core"",""javascript"",""typescript"",""emacs"",""nodejs"",""deno"",""firebase"",""covid-19"",""search"",""coronavirus"",""search-engine"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode""]"
"2020-04-02T14:52:44Z","Alpaca-AR/Alpaca-AR",4,"Alpaca is a framework to simplify the creation of Augmented Reality extensions for web applications, without modifying the original web applications","[""alpaca-ar"",""augmented-reality"",""ar"",""web"",""html5"",""python""]","JavaScript","[""Dockerfile"",""Python"",""HTML"",""JavaScript""]",3441,"[""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""javascript"",""framework"",""frontend"",""webapp"",""python"",""telegram"",""bot"",""telegram-bot"",""rss"",""language"",""ruby"",""django"",""python3"",""django-rest-framework"",""flask""]"
"2020-07-28T08:02:56Z","Altela/planetarium",2,"An ARKit augmented reality app written in Swift that display planets in milky way galaxy.","[""arkit"",""augmented"",""augmented-reality-applications"",""ios"",""swift5"",""swift"",""3d"",""render"",""augmented-reality"",""markerless"",""planetarium"",""display-planets""]","Swift","[""Swift""]",66248,"[""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""python"",""telegram"",""bot"",""telegram-bot"",""rss"",""swift"",""objective-c"",""cocoapods"",""xcode"",""swift"",""ios"",""macos"",""swiftui"",""objective-c"",""language"",""objective-c"",""ios"",""cocoapods"",""xcode"",""opengl"",""graphics"",""webgl"",""vulkan"",""python"",""telegram"",""bot"",""telegram-bot"",""rss"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""c"",""compiler"",""programming-language"",""language"",""interpreter""]"
"2019-08-19T16:04:54Z","AltspaceVR/mre-chess",3,"Chess game written using the Mixed Reality Extension SDK","null","TypeScript","[""TypeScript"",""Dockerfile"",""HTML"",""JavaScript""]",14312,"null"
"2017-12-27T09:33:56Z","AmalJossy/ARTreasureHunt",8,"An Augmented Reality Treasure Hunt game Build using Unity and Vuforia","null","C#","[""C#"",""ShaderLab"",""Java"",""JavaScript""]",102626,"null"
"2020-07-10T18:45:49Z","AmitAshar72/Color-Correction-using-Augmented-Reality",1,"null","null","C#","[""C#"",""ShaderLab"",""HLSL""]",134713,"null"
"2018-10-05T10:44:23Z","AnastasiiaaaaM/WebXR",1,"Here you will find basic examples made with Three.js and A-frame","[""webxr"",""webar"",""a-frame"",""threejs"",""augmented-reality""]","HTML","[""HTML"",""CSS"",""JavaScript""]",5206,"[""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""opengl"",""graphics"",""webgl"",""3d"",""vulkan"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode""]"
"2019-03-23T20:08:09Z","AndreRipley/ARblox",1,"Augmented Reality Coding Blocks","null","null","null",179,"null"
"2020-04-24T07:17:21Z","Andresdn14/Pokemon-AR",1,"An Augmented Reality app with image recognition that let you bring your Kyurem and Riolu Pokemon cards to reality","null","Swift","[""Swift""]",50611,"null"
"2020-02-19T08:21:16Z","AndrewAcomb/glass-networking",1,"Debugging socket between Google Glass and EC2 instance for Memento project","null","JavaScript","[""Java"",""JavaScript"",""HTML"",""CSS"",""Makefile"",""C++""]",22319,"null"
