"Tags","createdAt","nameWithOwner","stargazerCount","description","repositoryTopics_list","primaryLanguage","languages_list","diskUsage","relatedTopics_list"
"[""arcgis"",""hololens"",""mixed-reality""]","2016-11-05T01:48:44Z","Esri/hololens-terrain-viewer",35,"Holographic mapping powered by ArcGIS","null","C#","null",81399,"null"
"[""web"",""webvr""]","2017-05-18T16:46:27Z","FIU-SCIS-Senior-Projects/WEB-VR-Towards-Virtual-and-Augmented-Reality-for-the-WEB-1.0",3,"WEBVR : Towards Virtual and Augmented Reality for the WEB 1.0","null","HTML","null",685625,"null"
"[""ionic""]","2017-02-13T09:03:46Z","FazioNico/ionic-ar-placement",11,"Augmented Reality integration in a Ionic 2 application","null","TypeScript","null",1044,"null"
"[""unity"",""unity3d"",""vr""]","2018-11-16T15:37:02Z","FinchTechnologies/FinchUnitySDK",9,"Finch SDK for Unity","null","C#","null",27755,"null"
"[""hololens"",""unity3d""]","2017-07-07T09:38:53Z","FindItAR/FindIt",3,":eyes: Hide and seek (a cube) and quiz game in augmented reality.","null","C#","null",68857,"null"
"[""android"",""arcore"",""opencv"",""opengl""]","2020-07-26T08:52:57Z","Fireboltz/Paneeer",5,"An all in one photo editing application with AR Capabilities 📸","null","C++","null",247191,"null"
"[]","2016-07-21T17:49:09Z","Flinesoft/Anything-GO",6,"Pokémon Go inspired augmented reality game concepts for any franchise / community.","null","null","null",185,"null"
"[""hololens"",""unity"",""vive"",""vr""]","2018-03-25T15:47:54Z","FlorianJa/BeamLite-Unity",5,"Mixed reality communication system for remote meetings.","null","C#","null",489397,"null"
"[]","2018-07-31T01:38:17Z","Frost-Lee/A-Live",6,"New way to explore your memory with Augmented Reality.","null","Swift","null",65116,"null"
"[""android""]","2016-09-27T06:31:42Z","Fsmash/GhostWatch",5,"Augmented Reality Android Application","null","Java","null",33086,"null"
"[]","2017-07-29T01:20:55Z","FusedVR/PetAR",15,"Make your own pet with augmented reality!","null","C#","null",257,"null"
"[""artoolkit"",""opengl""]","2017-03-14T01:27:17Z","GLUD/trascendentAR",7,"Integración de ARToolkit con opengl para Android. Website: https://glud.github.io/trascendentAR/","null","Java","null",65977,"null"
"[""magicleap""]","2019-02-01T22:39:11Z","GTSupplyChainAR/Perspectives-Magic-Leap-Order-Picking",3,"magicleap","null","C#","null",278346,"null"
"[]","2018-10-16T21:05:29Z","GYLee1618/MARTH",3,"Multilingual Augmented Reality Translation Headset","null","Python","null",198648,"null"
"[""app"",""unity""]","2017-02-02T02:00:39Z","GalacticMuffin/ModelViewerCodeExamples",4,"Incomplete collection of code and assets used in a augmented reality Model Viewer app developed in Unity 4 ","null","C#","null",7392,"null"
"[]","2020-12-29T08:49:04Z","Gamient-Society/AR-greeting",3,"Greet others in Augmented Reality through AR Greetings.","null","JavaScript","null",14477,"null"
"[]","2016-10-24T13:43:47Z","GeekLiB/AR-BXT-AR4Python",47,"Augmented reality (AR) Python development library.","null","Python","null",1395,"null"
"[]","2016-10-13T09:22:44Z","GeekLiB/AR-Source",1495,"Augmented reality (AR) development resources(增强现实开发资源汇总)---AIRX整理","null","null","null",201,"null"
"[""googlevr"",""vr"",""webvr""]","2017-09-17T05:20:59Z","GeekyShiva/Talks-and-Workshops",3,"This is the source repository for all the content delivered in workshops and talks by Shivank Shekhar on various platforms.","null","null","null",38857,"null"
"[""hololens""]","2016-08-09T14:57:03Z","Generalkidd/Halo-Forge-In-Real-Life",4,"The favorite game mode Forge, first introduced in Halo 3, is now available in real life thanks to the Microsoft HoloLens ! ","null","C#","null",444950,"null"
"[""ios""]","2017-07-24T11:12:53Z","GetLightBite/StriveSDK_iOS",54,"Augmented Reality Face Filters SDK for iOS","null","Objective-C","null",75780,"null"
"[""app"",""arkit"",""ios"",""mapkit"",""swift""]","2017-09-24T15:56:29Z","GlebRadchenko/AR_Navigation",5,"Navigation app using AR","null","Swift","null",195,"null"
"[""android""]","2020-03-22T13:24:19Z","Grandolf49/campus-compass-android",4,"An Augmented Reality based Android Application that shows places of interest as you move the camera around you.","null","Java","null",620,"null"
"[""app"",""sceneform""]","2019-05-11T21:50:52Z","GreggNicholas/AR-You-Learning",7,"A spelling app that uses Augmented Reality( Sceneform ) to make a child's everyday scene into an immersive spelling playground.","null","Java","null",436714,"null"
"[""android"",""app"",""phone"",""vr""]","2019-06-21T09:44:39Z","Gstar1525/AR-App-for-Education",5,"Our Augmented Reality based app which can be used by students with their traditional textbooks. This app will help students to visualize the three dimensional representation of the entity they are learning about. This app allows to understand the concepts easily and way better than just seeing the 2d pictorial format of the subject. Basic requirement of the app will be a Android phone or tablet on which our app will run and if user wants to enhance the experience then a VR glasses can also be used.  This app can be used from School/High School to Colleges.","null","C#","null",131004,"null"
"[""app"",""arkit"",""ios"",""swift""]","2017-09-16T06:52:22Z","HTN-2017/AR-Planes",97,":airplane: An augmented reality app to visualize and discover the planes flying around you. Finalist at Hack the North 2017 in Waterloo, ON, Canada.","null","Swift","null",4380,"null"
"[""a-frame"",""vr""]","2018-06-21T07:54:20Z","HackyRoot/A-Frame-Examples",9,"AR/ VR projects created using Mozilla's A-Frame framework","null","HTML","null",1614,"null"
"[""android"",""arcore"",""sceneform""]","2018-07-12T11:53:47Z","Hariofspades/ARExperiments",51,"My AR experiments collections","null","Kotlin","null",14080,"null"
"[""computer-graphics"",""swift""]","2019-08-04T23:14:53Z","Hi-Rez/Satin",226,"computer-graphics A 3D Graphics Framework built on Apple's Metal","null","Swift","null",33527,"null"
"[""arkit"",""ios"",""react"",""react-native""]","2017-09-27T05:07:37Z","HippoAR/ReactNativeARKit",60,"A sample project to demonstrate how to use react-native-arkit","null","JavaScript","null",658,"null"
"[""windows""]","2018-06-21T13:32:43Z","HiromuKato/WinMRPaint",3,"Windows Mixed Realityのペイントアプリです。","null","C#","null",46150,"null"
"[""hololens"",""mixed-reality"",""unity"",""xrtk""]","2020-08-17T14:39:36Z","Holo-Light-GmbH/StylusToolKit-Unity",3,"xrtk Official Stylus ToolKit for Unity by Holo-Light . Makers of the Stylus XR.","null","C#","null",12036,"null"
"[""mixed-reality"",""unity"",""unity3d""]","2018-11-21T15:14:24Z","Holo-Light/HoloStylusToolkit-Unity",8,"HoloStylusToolkit-Unity uses code from the HoloStylusToolkit-SDK and makes it easier to use it in Unity.","null","C#","null",290,"null"
"[""grasshopper""]","2020-01-04T18:09:55Z","HoloFab/HoloFab-Grasshopper",4,"Grasshopper components to interact with Mixed Reality Devices to assist in digital fabrication workflows.","null","C#","null",25391,"null"
"[""mrtk""]","2019-11-17T06:56:05Z","HoloLabInc/MRTKExtensionForMagicLeap",23,"Mixed Reality Toolkit ( MRTK ) extension for Magic Leap","null","Batchfile","null",141,"null"
"[""mrtk""]","2020-01-06T16:44:18Z","HoloLabInc/MRTKExtensionForNrealLight",30,"Mixed Reality Toolkit ( MRTK ) extension for Nreal Light","null","Batchfile","null",119,"null"
"[""mrtk"",""oculus"",""oculus-quest""]","2019-12-12T10:08:15Z","HoloLabInc/MRTKExtensionForOculusQuest",118,"oculus Mixed Reality Toolkit ( MRTK ) extension for Oculus-Quest","null","Batchfile","null",113,"null"
"[]","2017-03-08T13:05:08Z","Holocracy/Mixed-Reality-Hangout",9,"Chat with new friends over mixed reality.","null","C#","null",115413,"null"
"[""android""]","2016-12-28T10:17:39Z","Hrily/ARTutorial",5,"Augmented Reality Android example tutorial","null","Java","null",118,"null"
"[""app"",""arkit"",""cloud"",""ios"",""swift""]","2018-01-15T22:56:56Z","IBM/ar-resume-with-visual-recognition",70,"An augmented reality based résumé with Face recognition. The iOS app recognizes the face and presents you with the AR view that contains 3D mock face and details of your resume.","null","Swift","null",147982,"null"
"[""cloud""]","2019-08-08T14:15:42Z","IBM/augmented-reality-powered-interior-decorator",20,"Use IBM Cloud services to create an AR powered interior decorator","null","Java","null",33615,"null"
"[""app"",""phone"",""unity"",""vuforia""]","2017-03-22T19:43:28Z","IEEEComputerSocietyUNB/UNBQuest",4,"A treasure hunt using AR to welcome Computer Science freshman at University of Brasilia","null","C#","null",160250,"null"
"[""mixed-reality"",""openxr"",""vr"",""xrtk""]","2019-12-18T22:48:25Z","ILLIXR/ILLIXR",41,"xrtk ILLIXR: Illinois Extended Reality Testbed","null","C++","null",621705,"null"
"[""ml""]","2019-10-17T06:50:38Z","Igloo302/iVision",8,"An assistive system for the blind based on augmented reality and ml learning","null","Swift","null",2605,"null"
"[""arkit""]","2019-03-07T02:10:16Z","Imagination-Media/augmented-reality-magento2",3,"Augmented reality for Magento using Apple Arkit and Adobe Aero files","null","PHP","null",27,"null"
"[""medical""]","2016-10-19T21:26:03Z","ImmersiveAnalytics/QlikHealthcareAnalytics",3,"Provides medical personnel access to analytical information in the field through Augmented Reality","null","C#","null",248207,"null"
"[""gltf"",""windows""]","2018-01-08T15:56:44Z","Innoactive/VRTK-Windows-MR-Extension",18,"Extension for VRTK to include Windows Mixed Reality controller visualization with GLTF","null","C#","null",526063,"null"
"[""hololens"",""ros""]","2019-01-03T17:22:43Z","IntelligentRoboticsLabs/ARViz",42,"ARViz Project","null","C#","null",90786,"null"
"[]","2016-03-10T00:33:59Z","InterruptedLobster/ARO",11,"An augmented reality application to find points in space.","null","JavaScript","null",504,"null"
"[]","2017-04-02T10:35:31Z","IsaacGuan/AR-Jinkela",3,"An augmented reality game in which you could blast the cubes on your table","null","C#","null",103322,"null"
"[""hololens"",""webar""]","2019-02-04T08:49:55Z","IshanManchanda/Hololens",8,"webar Website made for Microsoft Hololens as a school project.","null","HTML","null",22147,"null"
"[""api""]","2019-02-05T02:14:41Z","JC3/MLExamples",3,"Magic Leap API Examples","null","C","null",710,"null"
"[""phone""]","2016-10-02T16:17:52Z","JGL/APieceOfArtAsBigAsIndia",8,"An augmented reality sculpture accessible via the WWW, SMS and phone Devices.","null","HTML","null",460072,"null"
"[]","2020-07-16T12:53:40Z","JRaphaelO/Projeto-de-Topicos",4,"Creation of an encyclopedia of animations in Augmented Reality, with curiosities and information.","null","ShaderLab","null",9646,"null"
"[""android"",""app""]","2017-09-16T03:05:31Z","JaehyeonSK/Android-AR-Pedestrian-Navigation",13,"android Navigation App for pedestrian with Augmented Reality","null","Java","null",20539,"null"
"[""artoolkit"",""marker"",""three-js"",""webxr""]","2019-02-19T23:45:19Z","JamesLMilner/THREEAR",137,"A marker based Augmented Reality library for Three.js","null","TypeScript","null",13280,"null"
"[""ios"",""xamarin""]","2019-03-15T14:28:00Z","JamestsaiTW/AR-Xamarin.Forms",4,"AR (Augmented Reality) on Xamarin .Forms","null","C#","null",763,"null"
"[""app"",""arkit""]","2016-05-16T05:57:40Z","JamieScanlon/AugmentKit",55,"An Augmented Reality framework. Built on ARKit . Made with app developers in mind.","null","Swift","null",176807,"null"
"[]","2020-07-01T10:55:30Z","Jayesh-Borse/Flutter_X_AugmentedReality",14,"null","null","Dart","null",54,"null"
"[""android"",""android-studio"",""app"",""phone""]","2020-11-08T16:07:20Z","Jetty53/Simple-ARApp",4,"This is an Augmented Reality app for Android Phones made in Android Studio. This app can only show you a 3d model of GEEKS FOR GEEKS text through your phone camera.","null","Java","null",5921,"null"
"[""unity""]","2018-11-23T17:14:21Z","JnxF/hunction",8,":mushroom: Junction 2018, AR creature hunting game to entertain young supermarket customers","null","C#","null",29433,"null"
"[""a-frame""]","2018-08-22T10:16:37Z","JohnCoene/arframer",12,"📦 Augmented Reality in R","null","R","null",537,"null"
"[""vr""]","2019-10-05T21:35:06Z","JohnCoene/g3r",19,"3D, VR and AR Maps in R","null","JavaScript","null",7559,"null"
"[""computer-vision"",""pose-estimation"",""robotics""]","2020-04-07T02:45:55Z","Johnzdh/awesome-visual-localization-papers",25,"The relocalization task aims to estimate the 6-DoF pose of a novel (unseen) frame in the coordinate system given by the prior model of the world. ","null","null","null",68,"null"
"[""arcore""]","2019-07-25T14:16:49Z","Joze01/Augmented-Reality-Example-1",5,"Example of Augmented Reality made with kotlin and ARcore","null","Kotlin","null",13797,"null"
"[""marker"",""robotics""]","2018-01-17T12:35:32Z","JuliaRobotics/AprilTags.jl",9,"Marker Using Apriltags in Julia","null","Julia","null",4428,"null"
"[""sparkar""]","2019-12-11T08:09:03Z","JulienHe/SparkGameTutorial",16,"null","null","JavaScript","null",36,"null"
"[]","2017-04-01T05:38:49Z","JustinGOSSES/AR_BusinessCard",17,"Augmented Reality Business Card","null","JavaScript","null",107482,"null"
"[""app""]","2017-02-14T14:30:42Z","KIVBFLabor/AR_App",5,"Prototyp Augmented Reality App","null","C#","null",133555,"null"
"[""api"",""hololens""]","2019-03-05T17:38:54Z","Kagigz/hololens-object-detection",4,"Object Detection using the Microsoft Custom Vision API on HoloLens","null","C#","null",1452,"null"
"[""hololens"",""robotics"",""unity""]","2016-06-29T20:46:53Z","KatVHarris/HoloLensBot",20,"Project for integrating Microsoft robotics framework into Unity for Natural Language understanding in HoloLens applications. ","null","C#","null",11012,"null"
"[""a-frame"",""ai"",""webar""]","2020-12-01T02:53:15Z","Kelta-King/Project-AI-AR",10,"AI + AR chatbot developed in JS. You can find the Repo with backend from here... https://github.com/AnubhavMadhav/J.A.R.V.I.S","null","JavaScript","null",2555,"null"
"[""openxr"",""vr"",""xrtk""]","2020-05-21T18:07:30Z","KhronosGroup/OpenXR-CTS",24,"xrtk Conformance test suite for OpenXR","null","C++","null",3298,"null"
"[""openxr"",""vr""]","2019-07-28T17:11:34Z","KhronosGroup/OpenXR-SDK",291,"Generated headers and sources for OpenXR loader.","null","C++","null",4892,"null"
"[""api"",""openxr"",""vr"",""xrtk""]","2019-03-08T12:59:06Z","KhronosGroup/OpenXR-SDK-Source",256,"xrtk Sources for OpenXR loader, basic API layers, and example code.","null","Python","null",8292,"null"
"[""android"",""firebase""]","2019-10-27T03:51:27Z","KillerWhale591/memARy",4,"Share your memory by AR doodling.","null","Java","null",8875,"null"
"[""app"",""ionic""]","2019-04-20T10:34:30Z","KitCarson88/ionic-augmented-reality",17,"A Ionic 5 app with an augmented reality example","null","TypeScript","null",2359,"null"
"[""app"",""arkit"",""ios"",""scenekit"",""spritekit"",""swift""]","2019-06-03T14:52:30Z","KittuPatel/AR-Newspaper-App",3,"This app makes use of Augmented Reality supported by ARKit which Casts a Video on detecting a scene/image in a news paper.","null","Swift","null",13044,"null"
"[]","2017-05-25T19:51:16Z","KitwareMedical/AnatomicAugmentedRealityProjector",5,"null","null","C++","null",138,"null"
"[""android"",""app""]","2017-11-11T07:24:41Z","KrishAmal/NavAR",88,"NavAR is a location based augmented reality navigation application for Android. It features AR powered Point of Interest Browser and a real-time AR navigation system , assisting you while on a drive.","null","Java","null",3072,"null"
"[""arkit"",""swift""]","2018-06-04T13:50:09Z","Krootl/ARKitImageDetectionTutorial",39,"ARKitImageDetectionTutorial code for Medium article.","null","Swift","null",13551,"null"
"[""arkit"",""swift""]","2018-06-20T05:57:02Z","Krootl/ARReflections",13,"Demo of environment texturing in ARKit","null","Swift","null",440,"null"
"[""arcore"",""unity""]","2018-11-01T06:15:56Z","Kshitij08/AR-Portal",9,"An Augmented Reality Portal made using Unity and ARCore","null","C#","null",50969,"null"
